team,url,@context,articleSection,id,newspaper,keywords,articleBody,images,dateCreated,datePublished,commentCount,headline
barca,http://futbol.as.com/futbol/2017/01/20/primera/1484916423_909848.html,http://schema.org,BARCELONA,88122017-01-21T18:51:22.216380,as,"Andrés Iniesta,SD Eibar,FC Barcelona,Equipos,Fútbol,Deportes","Tendrá que parar Andrés Iniesta. Una pequeña rotura en el sóleo de la pierna izquierda lo apartará da la actividad normal y la paciencia será clave para poder ir formalizando su regreso con el equipo. El futbolista azulgrana sintió un pinchazo durante la primera parte del partido de ayer y ya no jugó la segunda. Hoy se le hicieron pruebas que confirman los peores pronósticos: hay lesión, por lo tanto, debe frenar.Iniesta estaba siendo uno de los jugadores más importantes en la reacción del equipo a la hora de generar juego. Después de una brutal entrada sufriera de Enzo Pérez en el partido ante el Valencia (2-3) el futbolista manchego tuvo que para algo más de mes y medio, baja que notó mucho el Barça. Ahora no se espera que sea tanto tiempo, claro, pero Rakitic, André Gomes o Denis Suárez, sus relevos en la media, deberán afinar mucho su juego si quieren los culés seguir, junto con el Sevilla, presionando al Madrid.",http://as01.epimg.net/futbol/imagenes/2017/01/20/primera/1484916423_909848_1484916586_noticia_normal.jpg,2017-01-21T18:51:22.216380,2017-01-20T13:50:21+01:00,0,La lesión de Iniesta no es grave: “pequeña rotura” en el sóleo
barca,http://futbol.as.com/futbol/2017/01/20/primera/1484926362_057867.html?autoplay=1,http://schema.org,BARCELONA,89132017-01-21T18:51:22.462806,as,"Gerard Piqué,FC Barcelona,Equipos,Deportes","Piqué ha vuelto a escena. Si durante la Eurocopa le dio por hablar y contestar a sus seguidores en Periscope, este mediodía ha hecho lo mismo pero en Facebook. El central del Barça se ha referido a muchos asuntos, entre ellos el tema arbitral por el que está denunciado por los árbitros tras sus declaraciones frente al Athletic, en Copa, y el Villarreal, en Liga.""Dejemos el tema de los árbitros que está muy caliente"", ha afirmado Piqué, que ha añadido: ""Soy partidario de que el fútbol se modernice y estoy convencido de que al final la tecnología acabará imponiéndose"".Aspiran a todos los títulos: ""Vamos a pelear por todos los títulos. El Madrid nos saca dos puntos, y aunque tiene un partido menos, estamos convencidos de que podemos ganar esta Liga”.Coutinho: ""Eso es trabajo de Robert, pero a los grandes jugadores los recibimos con los brazos abiertos”.Jugar con Messi: ""Jugar con Leo es la hostia. Obviamente, jugar con el resto de compañeros también lo es"".Salir del Barcelona: ""La verdad que no. Estoy feliz aquí, es el club de mi vida y espero acabar mi carrera aquí"".Videoarbitraje: ""Es algo que el fútbol simplemente hará. Es cuestión de tiempo. Sobre todo por las jugadas decisivas. La tecnología es vital y básica para todo el deporte. Ya lo vemos en la NBA o en el fútbol americano. Otra cosa ya es decidir si se aplica en jugadas de los últimos minutos o en jugadas trascendentes"".Messi o Cristiano: ""La misma pregunta de siempre. Ya sabéis la respuesta"".Defensa adelantada: ""Tiene sus dificultades pero después de tantos años te acostumbras y al final intentas hacer lo mejor para el equipo"".Estar en el Barça: ""Es una sensación única jugar al lado de grandes jugadores como los que tenemos en la plantilla ahora mismo. Somos uno de los mejores equipos y podemos optar a todos los títulos. Estamos con muchas ganas e ilusión de intentar ganar todas las competiciones"".Zaragoza: ""La verdad que fue un año muy bonito para mí. Tenía 19 años y fue mi primera experiencia en Primera. Fue un gran año para el Zaragoza porque nos clasificamos para la UEFA. Espero que las cosas vayan mejor y puedan subir a Primera de una vez y volver a La Romareda"".La Masía: ""La Masía siempre ha sido una pieza básica para el club, que invierte en buscar el mejor talento joven"".",,2017-01-21T18:51:22.462806,2017-01-20T16:45:38+01:00,0,"Piqué habla claro en Facebook: los árbitros, el Madrid, Messi..."
barca,http://futbol.as.com/futbol/2017/01/21/primera/1484988154_087965.html,http://schema.org,BARCELONA,63252017-01-21T18:51:22.506801,as,"Liga Santander,Neymar,FC Barcelona,La Liga,Primera división,Ligas fútbol,Equipos,Fútbol,Organizaciones deportivas,Competiciones,Deportes","Neymar copa las portadas de los principales periódicos de Barcelona este sábado. Sport dice que el brasileño ""ha vuelto"" mientras que Mundo Deportivo titula que ""crece"". Lo cierto es que desde que empezó 2017, el brasileño ha sido decisivo en casi todos los partidos. En la ida de los octavos de final de Copa en San Mamés provocó un penalti ante el Athletic que Fernández Borbalán no vio. En la vuelta se echó al equipo a la espalda y provocó un penalti que él mismo marcó. También resultó clave este jueves en Anoeta, donde provocó un penalti. Ha regreso de las vacaciones con más ganas que nunca y mejora sus números. L'Esportiu también lleva a su portada a Neymar con un titular exactamente igual que Sport: ""Ha vuelto"". Desde que está en España, Neymar ya ha provocado 19 penaltis.Los periódicos generalistas dividen más el foco. La lesión de Iniesta ocupa sus páginas y también el momento de Ivan Rakitic, satisfecho en el club y tratando de renovar pero sin el mismo protagonismo a nivel deportivo. La charla de Piqué este viernes a través de Facebook en la que trató de calmar ánimos con los árbitros también tiene su espacio.",http://as01.epimg.net/futbol/imagenes/2017/01/21/primera/1484988154_087965_1484988274_noticia_normal.jpg,2017-01-21T18:51:22.506801,2017-01-21T09:42:34+01:00,0,Halagos de la prensa de Barcelona al mejor Neymar
barca,http://futbol.as.com/futbol/2017/01/20/copa_del_rey/1484900679_334518.html,http://schema.org,REAL SOCIEDAD 0-1 BARCELONA,16572017-01-21T18:51:22.535927,as,"Ivan Rakitic,Illarramendi,David Zurutuza,Raúl Navas,Gerard Piqué,Twitter,Real Sociedad,Copa Rey Fútbol,FC Barcelona,Redes sociales,Equipos,Fútbol,Competiciones,Internet,Deportes,Empresas,Economía,Telecomunicaciones,Comunicaciones","El partido de Copa entre la Real Sociedad y el Barcelona que acabó con victoria por la mínima para el equipo azulgrana estuvo marcado por la polémica. Polémica que se encargaron de alimentar los jugadores tras el encuentro.Otra vez lo mismo de siempre! Otra vez...Todo comenzó cuando el centrocampista, Asier Illarramendi, comenzó colgando un mensaje en Twitter en el que se quejaba claramente del arbitraje: ""¡Otra vez lo mismo de siempre! Otra vez..."". Una hora más tarde, Zurutuza se unía a las protestas con otro tuit, que lo dice todo con una imagen.Control nefasto 💩💩💩 pero ...........Y LO SABES👉🏼 pic.twitter.com/1FfqBrjLVOPero Rakitic entró al trapo al enterarse de lo que había puesto Illarramendi: ""No sé de qué se queja Illara, ha habido algún penalti más durante el partido. A veces es mejor dejar el teléfono un ratito más en el bolsillo..."".Cuando todo parecía haber acabado ahí, apareció Raúl Navas, que no se pudo contener ante las declaraciones del croata: ""Creo que también tiene que mirar hacia dentro y no sé si es tan valiente de decirle esto a alguno de sus compañeros que hablan más que Illarra, dentro y fuera de Twitter"". Parecen obvias las alusiones al central del Barça, Gerard Piqué, que últimamente ha estado en el centro de todas las polémicas, pero que esta vez no se había pronunciado.",http://as01.epimg.net/futbol/imagenes/2017/01/20/copa_del_rey/1484900679_334518_1484934183_noticia_normal.jpg,2017-01-21T18:51:22.535927,2017-01-20T18:43:08+01:00,0,A Piqué le acaba salpicando el roce entre Illarramendi y Rakitic
barca,http://futbol.as.com/futbol/2017/01/20/primera/1484909252_226325.html,http://schema.org,BARCELONA,12162017-01-21T18:51:22.582257,as,"Luis Enrique,Liga Santander,La Liga,Primera división,FC Barcelona,Ligas fútbol,Fútbol,Equipos,Organizaciones deportivas,Competiciones,Deportes","Luis Enrique cumple contrato el próximo mes de junio. Se está hablando mucho de su renovación, pero ya se está deslizando que puede haber tomado la decisión de dejarlo. De momento, ni el técnico ni el club se han manifestado en uno u otro sentido. Estas son las claves en la ampliación de contrato del asturiano.Luis Enrique marca los tiempos.
La renovación del técnico del Barcelona ha dejado de ser tema de debate en la sala de prensa del club en las comparecencias del técnico. En cuanto surge el tema, el asturiano se convierte en Bartleby, ese personaje de la novela de Herman Melville que pasa por la vida eludiendo cualquier cuestión a base de repetir ""preferiría no hacerlo"". Su insistencia en evitar la cuestión ha convertido el debate en un ruido de fondo y ha quedado claro que es únicamente el asturiano el que marcará los tiempos en un sentido o en otro.La experiencia de la última vez.
No es nueva la situación. En la última renovación de Luis Enrique el suspense se mantuvo hasta que el contador estaba a cero y eso que estamos hablando de la temporada del triplete. Luis Enrique comunicó a la junta que aceptaba la oferta de renovación después de ganar en Berlín la final de la Champions a la Juventus. Con elecciones convocadas en el club para ese verano, la junta le renovó justo antes de dimitir. Era tal el secretismo de Luis Enrique respecto a su decisión que todo indica que fue una decisión tomada en el último momento. Ni sus colaboradores más íntimos sabían lo que iba a hacer. De hecho, ni su esposa estaba al tanto de donde iban a ir sus hijos al colegio el siguiente curso.El plan B.
Vistas las experiencias, el club sabe que la oferta de renovación depende únicamente del técnico asturiano, pero deben de trabajar en opciones por si Luis Enrique decide no continuar. El entrenador ha dejado claro que o sigue en el Barcelona o se toma un año sabático para reponerse de tres años de vorágine y el club le ha dejado claro que la oferta para continuar siempre estará ahí. Nadie se ha planteado prescindir de Luis Enrique de manera unilateral. No obstante, ante la posibilidad de que decida irse, Robert Fernández, el secretario técnico del club debe de tener las espaldas bien cubiertas. Los nombres que suenan son poco más o menos los que suenan desde hace tiempo para el banquillo barcelonista y que también aparecieron cuando Luis Enrique ya se hizo cargo del equipo. Se trata de los Koeman, Valverde u Òscar. A estos se han unido otros de nuevo cuño en estas circunstancias como Eusebio, que se ha reivindicado en Anoeta, Quique Setién o Sampaoli, que parece ser el que está más de moda. Otra de las opciones sería que Unzué, su segundo, se hiciera cargo del equipo, pero el grupo de trabajo de Luis Enrique le es extremadamente fiel y si se marcha, lo más probable es que sus colaboradores se fueran con él.No es una cuestión de resultados.Al menos, esto es lo que manifiestan ambas partes. Desde el lado de la junta se insiste en que acabe como acabe la temporada, la entidad está satisfecha con el trabajo del entrenador al que consideran el ideal para llevar la nave gane o no gane títulos esta temporada. De hecho, consideran que en dos años Luis Enrique ya ha ganado más de lo que se le podría haber exigido cuando se hizo cargo del equipo. Lo mismo piensa el entrenador. Su hoja de servicios está allí y de la misma manera que puede pedir seguir si no gana nada a final de temporada, nadie descarta que pudiera igualmente tomarse ese año sabático después de alzar los tres títulos. Esta es la teoría, en la práctica están los detalles del día a día y las circunstancias en los partidos y el curso de una temporada a la que le falta más de la mitad.El límite.
Pero lógicamente, el Barcelona no puede esperarse como pasó la última vez al último momento, en especial, si la respuesta del técnico es negativa. Robert Fernández ha hablado con Luis Enrique para pedirle que en el mes de abril como muy tarde les comunique su decisión con el compromiso de la junta de mantenerla en privado. El técnico ha reconocido que es una medida que le parece justa y que así actuará. La relación de Luis Enrique tanto con el secretario técnico como con el presidente es buena y en este aspecto no se supone que vaya a haber problemas. Teniendo en cuenta que el 23 de abril el Barça visita el Bernabéu y se empiece a vislumbrar ya más claramente como está el equipo en Liga y en Champions, esa podría ser la fecha para que al menos en clave interna, podría tomarse la decisión.LíDERES",http://as01.epimg.net/futbol/imagenes/2017/01/20/primera/1484909252_226325_1484935048_noticia_normal.jpg,2017-01-21T18:51:22.582257,2017-01-20T19:00:10+01:00,0,Las claves de que la renovación de Luis Enrique siga atascada
barca,http://as.com/videos/2017/01/21/portada/1484998531_727521.html?autoplay=1,http://schema.org,"
BARCELONA
",39512017-01-21T18:51:22.630709,as,"Ivan Rakitic,Javier Mascherano,Liga Santander,La Liga,Primera división,FC Barcelona,Ligas fútbol,Fútbol,Equipos,Organizaciones deportivas,Competiciones,Deportes",,,2017-01-21T18:51:22.630709,2017-01-21T12:35:31+01:00,0,"Mascherano, al límite: ¡Con los tacos por delante a Rakitic!"
barca,http://as.com/videos/2017/01/21/portada/1485016944_014779.html?autoplay=1,http://schema.org,"
BARCELONA
",84842017-01-21T18:51:22.660491,as,"Entrenamientos,Liga Santander,FC Barcelona,La Liga,Primera división,Ligas fútbol,Equipos,Fútbol,Organizaciones deportivas,Competiciones,Deportes",,,2017-01-21T18:51:22.660491,2017-01-21T17:42:24+01:00,0,"Iniesta y Rafinha, únicas bajas en el último entreno del Barcelona"
barca,http://futbol.as.com/futbol/2017/01/20/primera/1484949170_265566.html,http://schema.org,BARCELONA,8922017-01-21T18:51:22.766795,as,"Josep Maria Bartomeu,Fundación Bancaria La Caixa,FC Barcelona,La Caixa,Fundaciones bancarias,Equipos,Bancos,Fundaciones,Deportes,Empresas,Economía,Banca,Sociedad,Finanzas","CaixaBank y el FC Barcelona han renovado el acuerdo de patrocinio mediante el cual la entidad financiera se mantendrá como patrocinadora oficial del club durante los próximos cuatro años, hasta la temporada 2019-2020. El presidente de CaixaBank, Jordi Gual, el director general de la Fundación Bancaria ""la Caixa"", Jaume Giró, y el presidente del FC Barcelona, Josep Maria Bartomeu, han suscrito la renovación en las instalaciones del Camp Nou este viernesEl acuerdo de patrocinio incluye para un paquete de contraprestaciones en concepto de derechos exclusivos de marca en las diferentes instalaciones deportivas del Barça y publicidad en los diferentes canales de comunicación del club.""Renovar esta alianza histórica con uno de los principales bancos de Europa y la entidad financiera de referencia en Cataluña, y con nuestras respectivas fundaciones, para poder seguir creciendo con programas sociales conjuntos para el desarrollo de la infancia y el fomento de la educación en valores. Para nosotros, CaixaBank es mucho más que un patrocinador, es un socio con el cual compartimos unas raíces en el país y que nos ha acompañado en los mejores momentos de la historia de nuestro club"", ha asegurado Bartomeu tras el acto de la renovación.",http://as01.epimg.net/futbol/imagenes/2017/01/20/primera/1484949170_265566_1484949340_noticia_normal.jpg,2017-01-21T18:51:22.766795,2017-01-20T22:56:43+01:00,0,CaixaBank y el Barcelona renuevan su acuerdo por 4 años
barca,http://as.com/videos/2017/01/21/portada/1485001570_749483.html?autoplay=1,http://schema.org,"
BARCELONA
",62202017-01-21T18:51:22.792624,as,"Luis Enrique,SD Eibar,FC Barcelona,Equipos,Fútbol,Deportes",,,2017-01-21T18:51:22.792624,2017-01-21T13:34:34+01:00,0,"Luis Enrique: ""Estoy muy contento con el rendimiento"""
barca,http://futbol.as.com/futbol/2017/01/21/primera/1484999704_941724.html?autoplay=1,http://schema.org,BARCELONA,91182017-01-21T18:51:22.881562,as,"Luis Enrique,Liga Santander,FC Barcelona,La Liga,Primera división,Ligas fútbol,Equipos,Fútbol,Organizaciones deportivas,Competiciones,Deportes","Luis Enrique, entrenador del Barcelona, compareció en rueda de prensa este sábado en la previa del partido ante el Eibar. Estas fueron sus impresiones.Mendilibar dijo que pueden esperar o ir arriba. ¿Qué espera y qué espera del estado del césped?: ""Viendo o escuchando a Mendilibar, serán fieles a lo que les ha hecho ser lo que son. Siempre presenta dificultades el Eibar porque tienes que ser preciso con el balón y encontrar soluciones. Hay que esperar para ver las condiciones climatológicas para que se pueda ver un buen espectáculo"".¿Qué cambia la baja de Iniesta en el planteamiento?: ""No cambia nada. Independientemente de los jugadores que tengamos, tenemos el mismo objetivo. La idea no cambia"".¿Qué jugador de la plantilla se parece más a Iniesta?: ""Ninguno. Ni de la plantilla ni del fútbol mundial. Ese es el problema. Tengo buenos jugadores en esa posición pero que se parezca a Iniesta no hay nadie en el mundo"".El año pasado después de 39 partidos perdió. ¿Qué se le dice a la plantilla cuando se cae en una dinámica negativa?: ""Pues no me acuerdo ya. Eso fue la temporada pasada. No me acuerdo qué les dije a los jugadores. No puedo rebobinar. Alguna charla tenemos grabada pero no la voy a enseñar. Lo siento"".¿Qué Eibar espera mañana? ""Por lo que ha dicho Mendilibar,nos van a presionar. En ese sentido, más claro el agua"".El fin de semana en la Liga fue bueno. ¿Ha entrado el Barça en una dinámica ganadora?: ""Las dinámicas están ahí, sin ninguna duda. Llevamos buscando una buena dinámica pero no nos ha llegado. Ojalá pueda ser esta. Necesitamos varias victorias en Liga para presionar a los rivales que están por delante"".¿Es el Barça el equipo más en forma? ""Desde principios de 2017, en cuanto a lo que es rendimiento y lo que yo le pido al equipo, estoy contento. Queremos repetir y mejorar"".¿Qué punto de importancia tiene la presión del tridente en estos partidos?: ""Los equipos que nos dedicamos a presionar dependemos de todos los jugadores. Si no, no puedes poner en apuros al rival. Los rivales tienen poco tiempo para pensar, pero ellos te van estudiando y saben cómo se pueden superar esas presiones. Para conquistar títulos hay que compensar el trabajo con o sin balón. Hemos ganado títulos porque hemos equilibrado los dos aspectos"".¿Le preocupa el estado del terreno de juego?: ""Sí me preocupa el estado del terreno de juego por las previsiones que hay. Ipurua suele estar perfecto, pero espero que no se vea reflejado ni afecte el espectáculo"".¿Le preocupa que Iniesta sólo haya jugado seis partidos completos?: ""Iniesta ha completado seis partidos sólo porque el mister le da descanso en cuanto ve que hay esa posibilidad. Intento controlar los minutos que tiene. Estará pronto en condiciones. Con todos los jugadores, en función de la carga de minutos, intentamos controlar los esfuerzos, pero al final en el fútbol el contacto existe, es legal y muchas veces uno se lesiona. La primera lesión fue por un impacto en Sevilla. No ha tenido suerte en este aspecto"".En Anoeta entró André Gomes. ¿Tiene ventajas respecto a otros?: ""Lo que decidimos va en función del partido, del rival, del estado de forma, y tengo muy buenas opciones. No es que ahora haya uno por delante de los demás. Eso lo marca su rendimiento"".¿Cree que para ganar la Liga habrá que ganar en el Bernabéu?: ""Estamos en la jornada 19. ¿Qué quieres decir, que si perdemos los otros 18 partidos y ganamos en el Bernabéu somos campeones?. No. Yo tampoco"".Sampaoli hablaba de que Messi comparado con cualquier otro es como comparar a Batman con un policía: ""Cualquiera de las contestaciones que he dado sobre Messi te sirven"".¿Cómo lo ve físicamente, está para acabar la temporada a tope jugándolo todo?: ""Messi está muy bien en todos los aspectos, es una evidencia"". ",,2017-01-21T18:51:22.881562,2017-01-21T13:47:32+01:00,0,"Luis Enrique: ""Nadie se parece a Iniesta, ese es el problema"""
barca,http://futbol.as.com/futbol/2017/01/21/primera/1484995748_619994.html?autoplay=1,http://schema.org,EIBAR-BARCELONA,38602017-01-21T18:51:22.904164,as,"SD Eibar,FC Barcelona,Primera división,Equipos,Fútbol,Deportes","Último entrenamiento del Barça antes de su visita a Eibar con las ausencias de Iniesta (lesión en el sóleo de la pierna izquierda) y Rafinha (bíceps femoral de la pierna derecha). El resto de la plantilla se entrenó a disposición de Luis Enrique en la Ciutat Esportiva Joan Gamper aunque Mascherano es baja para el partido de Ipurua por sanción.Luis Enrique tiene alguna duda en relación al once para mañana. Ter Steten es seguro en la portería. El buen partido de Digne en el lateral izquierdo le hace tener opciones de repetir y que los dos partidos de la semana que viene queden en manos de Jordi Alba, aunque lo normal es que jugase el canterano. Aleix tiene opciones también para suplir a Sergi Roberto mientras que Piqué y Umtiti son fijos en el centro de la defensa. Busquets, André Gomes y Rakitic parten con grandes opciones de formar en el centro del campo mientras que Messi, Suárez y Neymar parecen seguros en la delantera. Arda y Alcácer tienen pocas posibilidades.El Barça viaja el mismo día del partido, este domingo, a Euskadi. Lo hará a las 10.30. A las 11.45 llegará y descansará en el Gran Hotel Durango. A las 1:15 horas estará en Barcelona de vuelta.Mañana viaja el Barcelona a Eibar, aunque Luis Enrique dio a conocer la lista de futbolistas citados después de la sesión de esta mañana. Destaca el regreso de Aleix Vidal, que después de su buena actuación la semana pasada ante Las Palmas (5-0, gol suyo incluido) vio el partido de Copa ante la Real Sociedad en Anoeta por televisión. Mascherano es baja por sanción y Rafinha sigue con molestias, por lo que no se moverá de Barcelona.Ter stegen, Cillessen, Aleix Vidal, Sergi Roberto, Piqué, Umtiti, Alba, Digne, Rakitic, André Gomes, Busquets, Arda, Lionel Messi, Luis Suárez, Neymar, Alcácer y Mathieu.",,2017-01-21T18:51:22.904164,2017-01-21T11:52:14+01:00,0,Aleix Vidal vuelve a la lista; Rafinha sigue de baja
barca,http://futbol.as.com/futbol/2017/01/21/primera/1484960005_512967.html,http://schema.org,BARCELONA,66322017-01-21T18:51:22.932127,as,"Lionel Messi,FC Barcelona,Equipos,Deportes","Falta cuadrar agendas, que se reúnan Jorge Messi, padre y agente del jugador, y Josep María Bartomeu, presidente del club, y comenzar a negociar de manera definitiva para sellar la continuidad del crack argentino en el Barcelona más allá del 30 de junio de 2018. Los mensajes públicos que se intercambiaron desde los dos bandos siempre fueron positivos y optimistas. Los responsables de gestionar las cuentas del club azulgrana hace tiempo que trabajan en cuadrar los números e imaginar cómo quedaría la tesorería de la entidad, una vez mejorados ya los contratos de Luis Suárez y Neymar. Tal es el convencimiento en cerrar la renovación que desde hace tiempo tienen presupuestada el nuevo contrato de Messi, que oscilaría sobre los 35-40 millones netos por curso (70-80 brutos), según informaron a AS fuentes azulgranas. “El club tiene músculo económico para ello”, afirman desde el Camp Nou, haciendo sólidas las palabras de Susana Monje, exvicepresidenta económica del club, que el pasado verano ya advirtió de ello.LíDERES",http://as01.epimg.net/futbol/imagenes/2017/01/21/primera/1484960005_512967_1484960179_noticia_normal.jpg,2017-01-21T18:51:22.932127,2017-01-21T01:53:25+01:00,0,El club ya tiene presupuestada la renovación de Lionel Messi
barca,http://futbol.as.com/futbol/2017/01/21/primera/1484997523_655523.html,http://schema.org,BARCELONA,55492017-01-21T18:51:22.976988,as,"Tévez,Lionel Messi,FC Barcelona,Equipos,Deportes","El jugador argentino Carlos Tévez ha dicho este sábado que no ve a su compatriota Leo Messi en otro lugar que no sea el Fútbol Club Barcelona, pero que tendrá que seguir lo que le diga el corazón.

""Creo que Leo tiene una cosa particular con el Barcelona, que es que 'nació' allí, el Barcelona es su club y su casa. Para él no hay plata de si hay renovación o no, creo que es más un tema de qué le dice el corazón"", apuntó el delantero.

Tévez fue presentado con su nueva camiseta, azul brillante número 32, ante los medios de comunicación y la afición en la ciudad de Shanghái, donde inicia su aventura en el fútbol chino con el club Shenhua.

Acostumbrado a cambiar de club, 'El Apache' ha pasado a sus 32 años por equipos de países como Italia o Reino Unido, pero sin embargo por lo que lo conoce ve ""muy difícil"" que su compatriota Messi ""se vaya del Barcelona"".

El club español pretende cerrar lo antes posible la renovación de Messi, cinco veces ganador del Balón de Oro y cuyo contrato finaliza en el año 2018.",http://as01.epimg.net/futbol/imagenes/2017/01/21/primera/1484997523_655523_1484997624_noticia_normal.jpg,2017-01-21T18:51:22.976988,2017-01-21T12:18:43+01:00,0,"Tévez: ""No veo a Messi en otro lugar que no sea el Barcelona"""
madrid,http://futbol.as.com/futbol/2017/01/21/primera/1484994978_832024.html?autoplay=1,http://schema.org,REAL MADRID,33852017-01-21T18:51:23.053741,as,"Real Madrid,Primera división,Fichajes,Fútbol,Equipos,Deportistas,Gente,Deportes,Sociedad","Real Madrid - Málaga en directoFrenazo en el fichaje del llamado ‘Ibrahimovic negro’ por el Real Madrid. El equipo blanco ya había llegado a un acuerdo con el AIK Solna por 10 millones de euros pero según publica el portal sueco Adtonbladet, Alexander Isak, de 17 años, habría considerado que es mejor para su progresión firmar por el Borussia Dortmund, un club que en los últimos años se ha especializado en el desarrollo de los jóvenes talentos. Además, la posible salida de Aubameyang podría dejarle el espacio que necesita en la zona de ataque.Todo estaba preparado para que esta semana el Real Madrid cerrara el fichaje de Isak, que en un principio iría al Castilla pero, según esta información, la operación habría dado un giro radical y el Real Madrid se podría quedar sin uno de los jugadores más prometedores del viejo continente: “En España ya lo daban por cerrado pero faltaba el acuerdo con el jugador, que prefiere a otro club europeo, el Borussia de Dortmund”, dice la información del diario sueco.El Real Madrid contaba con la ventaja de que los representantes de Isak son los hermanos Vlado y Zoran Lemic, que también llevan los asuntos de Modric. De hecho estaba previsto que los Lemic viajaran a Madrid este miércoles para cerrar la operación, que ahora se habría visto frenada, según Adtonbladet. La desventaja con la que tenía que lidiar el Real Madrid es la sanción FIFA, que no le permite inscribir jugadores hasta el próximo verano. La idea de la directiva blanca era incorporar al jugador en junio y que formara parte del Castilla, sin embargo si ficha por otro equipo, como el Borussia Dortmund, se podría unir al conjunto alemán ya en este mismo mercado de invierno.",,2017-01-21T18:51:23.053741,2017-01-21T11:39:23+01:00,0,Frenazo en el fichaje de Isak por el Madrid: se cruza el Dortmund
madrid,http://futbol.as.com/futbol/2017/01/21/primera/1484957188_313305.html?autoplay=1,http://schema.org,REAL MADRID - MÁLAGA,30582017-01-21T18:51:23.086325,as,"Málaga CF,Real Madrid,Equipos,Fútbol,Deportes","Real Madrid - Málaga en directoImprimir
El Málaga elige un mal día para visitar al Madrid. O viceversa. A uno y otro lado se agolpan bajas y bajones, con efectos más devastadores para el equipo andaluz, que empieza a tirar de reservas (sus 21 puntos en la tabla le han mantenido hasta ahora fuera de peligro) después de siete partidos consecutivos sin ganar y una cadena de cuatro derrotas, dos de ellas en la cuenta de resultados de Gato Romero, que no le ha dado la vuelta al declive de la recta final de la era Juande.Todo parece haberse derrumbado en el Málaga. Sandro, su mejor goleador (9 tantos en el curso), es baja para un mes; Keko, su fichaje estrella, ha pasado tres meses lesionado y vuelve esta tarde; el capitán Weligton no regresará este curso; Kone y En-Nesyri están en la Copa de África; al meta Boyko le abuchea La Rosaleda; al cedido Diego Llorente no le deja jugar el Madrid; y Kuzmanovic, Charles, Miguel Torres y Ricca continúan lesionados. Nueve bajas en total que pesan como el plomo.Arnau, su director deportivo, busca fichajes. Dos estarán en el Bernabéu casi sin calentar. Peñaranda, que ya jugó ante la Real, sólo había disputado desde principios de octubre 54 minutos con el Udinese, donde no marcó ningún gol. Demichelis sólo participó en dos partidos con el Espanyol. Llegan en plena tempestad. Así que Romero probablemente agrupará al equipo en torno a una defensa de cinco y un solo punta. Espera mucho de Kameni, que la temporada pasada, con 14 paradas, sostuvo el 0-0.Al Madrid le han confundido sus dos últimas derrotas y ciertas grietas en un banquillo que parecía capaz de todo. Lesionado Carvajal, tendrá que decidir si insiste con Danilo, pitado en la grada, o le señala poniendo a Nacho. Preocupa el exceso de carga de Marcelo y Kroos, difícilmente reemplazables, y Benzema acompañará a un Cristiano afectado por su reconversión. La pareja anda bajo sospecha. Enero siempre fue un mal mes para el portugués, tendencia que se ha acentuado en este pese a los descansos disfrutados. Benzema ha metido un gol en los últimos ocho partidos. Es duelo para Isco, que sale de una lesión y agradecerá esta etapa llana antes del muro de Vigo.LíDERESLíDERES",http://as01.epimg.net/futbol/imagenes/2017/01/21/primera/1484957188_313305_1484957400_sumario_normal.jpg,2017-01-21T18:51:23.086325,2017-01-21T03:01:39+01:00,0,Un Real Madrid bajo sospecha contra un Málaga en depresión
madrid,http://as.com/videos/2017/01/21/portada/1485018790_300921.html?autoplay=1,http://schema.org,"
REAL MADRID 2 - MÁLAGA 1
",85082017-01-21T18:51:23.144014,as,"Sergio Ramos,Goles,Málaga CF,Resúmenes Liga Santander,Partidos fútbol,Liga Santander,Resúmenes deportivos,Real Madrid,La Liga,Primera división,Ligas fútbol,Fútbol,Equipos,Organizaciones deportivas,Competiciones,Deportes",,,2017-01-21T18:51:23.144014,2017-01-21T18:13:10+01:00,0,El 2-0 del Real Madrid no debió valer: fuera de juego de Ramos
